Territorio;Año;Mes;Año_mes;Precio medio;Nombre del Producto;Indicador
Tenerife;2022;noviembre;2022-11;4.47;Pinas de millo;Precio medio en destino
Tenerife;2022;noviembre;2022-11;1.80;Pinas de millo;Precio medio en merca
Tenerife;2022;noviembre;2022-11;5.07;Piñas tropicales;Precio medio en destino
Tenerife;2022;noviembre;2022-11;4.00;Piñas tropicales;Precio medio en merca
Tenerife;2022;noviembre;2022-11;3.32;Piñas tropicales;Precio medio en origen
Tenerife;2022;noviembre;2022-11;2.01;Plátanos;Precio medio en destino
Tenerife;2022;noviembre;2022-11;1.85;Plátanos;Precio medio en merca
Tenerife;2022;noviembre;2022-11;0.73;Plátanos;Precio medio en origen
Tenerife;2022;noviembre;2022-11;3.65;Puerros;Precio medio en destino
Tenerife;2022;noviembre;2022-11;3.00;Puerros;Precio medio en merca
Tenerife;2022;noviembre;2022-11;1.34;Puerros;Precio medio en origen
Tenerife;2022;noviembre;2022-11;2.13;Sandías;Precio medio en destino
Tenerife;2022;noviembre;2022-11;2.00;Sandías;Precio medio en merca
Tenerife;2022;noviembre;2022-11;2.31;Tomates;Precio medio en destino
Tenerife;2022;noviembre;2022-11;1.70;Tomates;Precio medio en merca
Tenerife;2022;noviembre;2022-11;1.39;Tomates;Precio medio en origen
Tenerife;2022;noviembre;2022-11;2.38;Zanahorias;Precio medio en destino
Tenerife;2022;noviembre;2022-11;1.60;Zanahorias;Precio medio en merca
Tenerife;2022;noviembre;2022-11;0.98;Zanahorias;Precio medio en origen
Tenerife;2022;diciembre;2022-12;5.38;Aguacates;Precio medio en destino
Tenerife;2022;diciembre;2022-12;3.00;Aguacates;Precio medio en merca
Tenerife;2022;diciembre;2022-12;2.26;Aguacates;Precio medio en origen
Tenerife;2022;diciembre;2022-12;2.22;Batatas y boniatos;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.10;Batatas y boniatos;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.94;Batatas y boniatos;Precio medio en origen
Tenerife;2022;diciembre;2022-12;1.79;Berenjenas;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.60;Berenjenas;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.69;Berenjenas;Precio medio en origen
Tenerife;2022;diciembre;2022-12;5.11;Berros;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.80;Berros;Precio medio en merca
Tenerife;2022;diciembre;2022-12;4.83;Brócoli;Precio medio en destino
Tenerife;2022;diciembre;2022-12;3.60;Brócoli;Precio medio en merca
Tenerife;2022;diciembre;2022-12;1.70;Brócoli;Precio medio en origen
Tenerife;2022;diciembre;2022-12;2.71;Bubangos;Precio medio en destino
Tenerife;2022;diciembre;2022-12;2.20;Bubangos;Precio medio en merca
Tenerife;2022;diciembre;2022-12;1.18;Bubangos;Precio medio en origen
Tenerife;2022;diciembre;2022-12;2.53;Calabacines;Precio medio en destino
Tenerife;2022;diciembre;2022-12;2.00;Calabacines;Precio medio en merca
Tenerife;2022;diciembre;2022-12;1.02;Calabacines;Precio medio en origen
Tenerife;2022;diciembre;2022-12;1.55;Calabazas;Precio medio en destino
Tenerife;2022;diciembre;2022-12;0.80;Calabazas;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.40;Calabazas;Precio medio en origen
Tenerife;2022;diciembre;2022-12;1.87;Cebollas;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.55;Cebollas;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.35;Cebollas;Precio medio en origen
Tenerife;2022;diciembre;2022-12;1.81;Coles;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.10;Coles;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.42;Coles;Precio medio en origen
Tenerife;2022;diciembre;2022-12;2.97;Coliflores;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.80;Coliflores;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.93;Coliflores;Precio medio en origen
Tenerife;2022;diciembre;2022-12;12.68;Fresas;Precio medio en destino
Tenerife;2022;diciembre;2022-12;10.00;Fresas;Precio medio en merca
Tenerife;2022;diciembre;2022-12;5.31;Judías verdes;Precio medio en destino
Tenerife;2022;diciembre;2022-12;3.80;Judías verdes;Precio medio en merca
Tenerife;2022;diciembre;2022-12;3.29;Lechugas;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.63;Lechugas;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.90;Lechugas;Precio medio en origen
Tenerife;2022;diciembre;2022-12;1.56;Limones;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.00;Limones;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.54;Limones;Precio medio en origen
Tenerife;2022;diciembre;2022-12;2.68;Mandarinas;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.60;Mandarinas;Precio medio en merca
Tenerife;2022;diciembre;2022-12;3.81;Mangos;Precio medio en destino
Tenerife;2022;diciembre;2022-12;3.50;Mangos;Precio medio en merca
Tenerife;2022;diciembre;2022-12;2.60;Mangos;Precio medio en origen
Tenerife;2022;diciembre;2022-12;1.10;Melones;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.30;Melones;Precio medio en merca
Tenerife;2022;diciembre;2022-12;1.63;Naranjas;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.00;Naranjas;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.78;Naranjas;Precio medio en origen
Tenerife;2022;diciembre;2022-12;1.98;Papas;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.81;Papas;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.77;Papas;Precio medio en origen
Tenerife;2022;diciembre;2022-12;2.35;Papayas;Precio medio en destino
Tenerife;2022;diciembre;2022-12;0.75;Papayas;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.79;Papayas;Precio medio en origen
Tenerife;2022;diciembre;2022-12;1.73;Pepinos;Precio medio en destino
Tenerife;2022;diciembre;2022-12;0.90;Pepinos;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.35;Pepinos;Precio medio en origen
Tenerife;2022;diciembre;2022-12;2.45;Pimientos (Capsicum);Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.80;Pimientos (Capsicum);Precio medio en merca
Tenerife;2022;diciembre;2022-12;1.32;Pimientos (Capsicum);Precio medio en origen
Tenerife;2022;diciembre;2022-12;4.04;Pinas de millo;Precio medio en destino
Tenerife;2022;diciembre;2022-12;3.30;Pinas de millo;Precio medio en merca
Tenerife;2022;diciembre;2022-12;4.95;Piñas tropicales;Precio medio en destino
Tenerife;2022;diciembre;2022-12;4.00;Piñas tropicales;Precio medio en merca
Tenerife;2022;diciembre;2022-12;3.60;Piñas tropicales;Precio medio en origen
Tenerife;2022;diciembre;2022-12;1.94;Plátanos;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.85;Plátanos;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.44;Plátanos;Precio medio en origen
Tenerife;2022;diciembre;2022-12;3.82;Puerros;Precio medio en destino
Tenerife;2022;diciembre;2022-12;2.60;Puerros;Precio medio en merca
Tenerife;2022;diciembre;2022-12;1.07;Puerros;Precio medio en origen
Tenerife;2022;diciembre;2022-12;2.28;Sandías;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.80;Sandías;Precio medio en merca
Tenerife;2022;diciembre;2022-12;2.13;Tomates;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.25;Tomates;Precio medio en merca
Tenerife;2022;diciembre;2022-12;1.01;Tomates;Precio medio en origen
Tenerife;2022;diciembre;2022-12;2.55;Zanahorias;Precio medio en destino
Tenerife;2022;diciembre;2022-12;1.70;Zanahorias;Precio medio en merca
Tenerife;2022;diciembre;2022-12;0.76;Zanahorias;Precio medio en origen
Tenerife;2023;enero;2023-01;5.04;Aguacates;Precio medio en destino
Tenerife;2023;enero;2023-01;3.25;Aguacates;Precio medio en merca
Tenerife;2023;enero;2023-01;2.33;Aguacates;Precio medio en origen
Tenerife;2023;enero;2023-01;2.53;Batatas y boniatos;Precio medio en destino
Tenerife;2023;enero;2023-01;1.20;Batatas y boniatos;Precio medio en merca
Tenerife;2023;enero;2023-01;2.13;Berenjenas;Precio medio en destino
Tenerife;2023;enero;2023-01;1.40;Berenjenas;Precio medio en merca
Tenerife;2023;enero;2023-01;0.89;Berenjenas;Precio medio en origen
Tenerife;2023;enero;2023-01;5.08;Berros;Precio medio en destino
Tenerife;2023;enero;2023-01;1.70;Berros;Precio medio en merca
Tenerife;2023;enero;2023-01;4.71;Brócoli;Precio medio en destino
Tenerife;2023;enero;2023-01;2.50;Brócoli;Precio medio en merca
Tenerife;2023;enero;2023-01;1.91;Brócoli;Precio medio en origen
Tenerife;2023;enero;2023-01;2.80;Bubangos;Precio medio en destino
Tenerife;2023;enero;2023-01;2.20;Bubangos;Precio medio en merca
Tenerife;2023;enero;2023-01;2.62;Calabacines;Precio medio en destino
Tenerife;2023;enero;2023-01;1.60;Calabacines;Precio medio en merca
Tenerife;2023;enero;2023-01;0.83;Calabacines;Precio medio en origen
Tenerife;2023;enero;2023-01;1.64;Calabazas;Precio medio en destino
Tenerife;2023;enero;2023-01;0.80;Calabazas;Precio medio en merca
Tenerife;2023;enero;2023-01;0.67;Calabazas;Precio medio en origen
Tenerife;2023;enero;2023-01;2.01;Cebollas;Precio medio en destino
Tenerife;2023;enero;2023-01;1.75;Cebollas;Precio medio en merca
Tenerife;2023;enero;2023-01;0.48;Cebollas;Precio medio en origen
Tenerife;2023;enero;2023-01;1.70;Coles;Precio medio en destino
Tenerife;2023;enero;2023-01;1.05;Coles;Precio medio en merca
Tenerife;2023;enero;2023-01;0.48;Coles;Precio medio en origen
Tenerife;2023;enero;2023-01;3.09;Coliflores;Precio medio en destino
Tenerife;2023;enero;2023-01;2.00;Coliflores;Precio medio en merca
Tenerife;2023;enero;2023-01;1.06;Coliflores;Precio medio en origen
Tenerife;2023;enero;2023-01;9.61;Fresas;Precio medio en destino
Tenerife;2023;enero;2023-01;9.00;Fresas;Precio medio en merca
Tenerife;2023;enero;2023-01;5.36;Judías verdes;Precio medio en destino
Tenerife;2023;enero;2023-01;3.25;Judías verdes;Precio medio en merca
Tenerife;2023;enero;2023-01;2.19;Judías verdes;Precio medio en origen
Tenerife;2023;enero;2023-01;3.57;Lechugas;Precio medio en destino
Tenerife;2023;enero;2023-01;1.90;Lechugas;Precio medio en merca
Tenerife;2023;enero;2023-01;1.09;Lechugas;Precio medio en origen
Tenerife;2023;enero;2023-01;1.60;Limones;Precio medio en destino
Tenerife;2023;enero;2023-01;1.00;Limones;Precio medio en merca
Tenerife;2023;enero;2023-01;0.62;Limones;Precio medio en origen
Tenerife;2023;enero;2023-01;2.01;Mandarinas;Precio medio en destino
Tenerife;2023;enero;2023-01;1.80;Mandarinas;Precio medio en merca
Tenerife;2023;enero;2023-01;4.68;Mangos;Precio medio en destino
Tenerife;2023;enero;2023-01;4.50;Mangos;Precio medio en merca
Tenerife;2023;enero;2023-01;4.35;Mangos;Precio medio en origen
Tenerife;2023;enero;2023-01;4.62;Melones;Precio medio en destino
Tenerife;2023;enero;2023-01;1.34;Naranjas;Precio medio en destino
Tenerife;2023;enero;2023-01;1.00;Naranjas;Precio medio en merca
Tenerife;2023;enero;2023-01;0.57;Naranjas;Precio medio en origen
Tenerife;2023;enero;2023-01;2.19;Papas;Precio medio en destino
Tenerife;2023;enero;2023-01;1.81;Papas;Precio medio en merca
Tenerife;2023;enero;2023-01;0.64;Papas;Precio medio en origen
Tenerife;2023;enero;2023-01;2.09;Papayas;Precio medio en destino
Tenerife;2023;enero;2023-01;0.75;Papayas;Precio medio en merca
Tenerife;2023;enero;2023-01;0.33;Papayas;Precio medio en origen
Tenerife;2023;enero;2023-01;2.03;Pepinos;Precio medio en destino
Tenerife;2023;enero;2023-01;1.20;Pepinos;Precio medio en merca
Tenerife;2023;enero;2023-01;0.39;Pepinos;Precio medio en origen
Tenerife;2023;enero;2023-01;2.60;Pimientos (Capsicum);Precio medio en destino
Tenerife;2023;enero;2023-01;2.00;Pimientos (Capsicum);Precio medio en merca
Tenerife;2023;enero;2023-01;1.26;Pimientos (Capsicum);Precio medio en origen
Tenerife;2023;enero;2023-01;4.43;Pinas de millo;Precio medio en destino
Tenerife;2023;enero;2023-01;4.20;Pinas de millo;Precio medio en merca
Tenerife;2023;enero;2023-01;5.71;Piñas tropicales;Precio medio en destino
Tenerife;2023;enero;2023-01;4.00;Piñas tropicales;Precio medio en merca
Tenerife;2023;enero;2023-01;3.80;Piñas tropicales;Precio medio en origen
Tenerife;2023;enero;2023-01;1.81;Plátanos;Precio medio en destino
Tenerife;2023;enero;2023-01;1.40;Plátanos;Precio medio en merca
Tenerife;2023;enero;2023-01;0.43;Plátanos;Precio medio en origen
Tenerife;2023;enero;2023-01;3.66;Puerros;Precio medio en destino
Tenerife;2023;enero;2023-01;2.60;Puerros;Precio medio en merca
Tenerife;2023;enero;2023-01;1.42;Puerros;Precio medio en origen
Tenerife;2023;enero;2023-01;2.25;Sandías;Precio medio en destino
Tenerife;2023;enero;2023-01;1.80;Sandías;Precio medio en merca
Tenerife;2023;enero;2023-01;2.15;Tomates;Precio medio en destino
Tenerife;2023;enero;2023-01;1.25;Tomates;Precio medio en merca
Tenerife;2023;enero;2023-01;1.04;Tomates;Precio medio en origen
Tenerife;2023;enero;2023-01;2.59;Zanahorias;Precio medio en destino
Tenerife;2023;enero;2023-01;1.70;Zanahorias;Precio medio en merca
Tenerife;2023;febrero;2023-02;5.43;Aguacates;Precio medio en destino
Tenerife;2023;febrero;2023-02;3.68;Aguacates;Precio medio en merca
Tenerife;2023;febrero;2023-02;2.38;Aguacates;Precio medio en origen
Tenerife;2023;febrero;2023-02;2.61;Batatas y boniatos;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.75;Batatas y boniatos;Precio medio en merca
Tenerife;2023;febrero;2023-02;1.05;Batatas y boniatos;Precio medio en origen
Tenerife;2023;febrero;2023-02;2.09;Berenjenas;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.50;Berenjenas;Precio medio en merca
Tenerife;2023;febrero;2023-02;0.85;Berenjenas;Precio medio en origen
Tenerife;2023;febrero;2023-02;5.32;Berros;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.75;Berros;Precio medio en merca
Tenerife;2023;febrero;2023-02;4.51;Brócoli;Precio medio en destino
Tenerife;2023;febrero;2023-02;3.40;Brócoli;Precio medio en merca
Tenerife;2023;febrero;2023-02;1.52;Brócoli;Precio medio en origen
Tenerife;2023;febrero;2023-02;3.21;Bubangos;Precio medio en destino
Tenerife;2023;febrero;2023-02;3.55;Bubangos;Precio medio en merca
Tenerife;2023;febrero;2023-02;2.93;Calabacines;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.50;Calabacines;Precio medio en merca
Tenerife;2023;febrero;2023-02;0.97;Calabacines;Precio medio en origen
Tenerife;2023;febrero;2023-02;1.93;Calabazas;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.45;Calabazas;Precio medio en merca
Tenerife;2023;febrero;2023-02;0.66;Calabazas;Precio medio en origen
Tenerife;2023;febrero;2023-02;2.29;Cebollas;Precio medio en destino
Tenerife;2023;febrero;2023-02;2.10;Cebollas;Precio medio en merca
Tenerife;2023;febrero;2023-02;1.45;Cebollas;Precio medio en origen
Tenerife;2023;febrero;2023-02;1.86;Coles;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.05;Coles;Precio medio en merca
Tenerife;2023;febrero;2023-02;0.49;Coles;Precio medio en origen
Tenerife;2023;febrero;2023-02;3.51;Coliflores;Precio medio en destino
Tenerife;2023;febrero;2023-02;2.60;Coliflores;Precio medio en merca
Tenerife;2023;febrero;2023-02;1.07;Coliflores;Precio medio en origen
Tenerife;2023;febrero;2023-02;10.04;Fresas;Precio medio en destino
Tenerife;2023;febrero;2023-02;6.50;Fresas;Precio medio en merca
Tenerife;2023;febrero;2023-02;6.57;Judías verdes;Precio medio en destino
Tenerife;2023;febrero;2023-02;4.83;Judías verdes;Precio medio en merca
Tenerife;2023;febrero;2023-02;1.90;Judías verdes;Precio medio en origen
Tenerife;2023;febrero;2023-02;3.65;Lechugas;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.42;Lechugas;Precio medio en merca
Tenerife;2023;febrero;2023-02;1.05;Lechugas;Precio medio en origen
Tenerife;2023;febrero;2023-02;1.81;Limones;Precio medio en destino
Tenerife;2023;febrero;2023-02;0.90;Limones;Precio medio en merca
Tenerife;2023;febrero;2023-02;0.61;Limones;Precio medio en origen
Tenerife;2023;febrero;2023-02;2.24;Mandarinas;Precio medio en destino
Tenerife;2023;febrero;2023-02;7.33;Mangos;Precio medio en destino
Tenerife;2023;febrero;2023-02;2.50;Melones;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.51;Naranjas;Precio medio en destino
Tenerife;2023;febrero;2023-02;0.53;Naranjas;Precio medio en origen
Tenerife;2023;febrero;2023-02;2.07;Papas;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.73;Papas;Precio medio en merca
Tenerife;2023;febrero;2023-02;0.76;Papas;Precio medio en origen
Tenerife;2023;febrero;2023-02;2.23;Papayas;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.45;Papayas;Precio medio en merca
Tenerife;2023;febrero;2023-02;0.68;Papayas;Precio medio en origen
Tenerife;2023;febrero;2023-02;2.41;Pepinos;Precio medio en destino
Tenerife;2023;febrero;2023-02;2.15;Pepinos;Precio medio en merca
Tenerife;2023;febrero;2023-02;0.51;Pepinos;Precio medio en origen
Tenerife;2023;febrero;2023-02;3.23;Pimientos (Capsicum);Precio medio en destino
Tenerife;2023;febrero;2023-02;2.83;Pimientos (Capsicum);Precio medio en merca
Tenerife;2023;febrero;2023-02;1.46;Pimientos (Capsicum);Precio medio en origen
Tenerife;2023;febrero;2023-02;5.17;Pinas de millo;Precio medio en destino
Tenerife;2023;febrero;2023-02;4.05;Pinas de millo;Precio medio en merca
Tenerife;2023;febrero;2023-02;5.72;Piñas tropicales;Precio medio en destino
Tenerife;2023;febrero;2023-02;5.75;Piñas tropicales;Precio medio en merca
Tenerife;2023;febrero;2023-02;3.90;Piñas tropicales;Precio medio en origen
Tenerife;2023;febrero;2023-02;1.77;Plátanos;Precio medio en destino
Tenerife;2023;febrero;2023-02;0.85;Plátanos;Precio medio en merca
Tenerife;2023;febrero;2023-02;0.51;Plátanos;Precio medio en origen
Tenerife;2023;febrero;2023-02;3.58;Puerros;Precio medio en destino
Tenerife;2023;febrero;2023-02;2.25;Puerros;Precio medio en merca
Tenerife;2023;febrero;2023-02;1.32;Puerros;Precio medio en origen
Tenerife;2023;febrero;2023-02;2.50;Sandías;Precio medio en destino
Tenerife;2023;febrero;2023-02;2.57;Tomates;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.95;Tomates;Precio medio en merca
Tenerife;2023;febrero;2023-02;1.11;Tomates;Precio medio en origen
Tenerife;2023;febrero;2023-02;2.53;Zanahorias;Precio medio en destino
Tenerife;2023;febrero;2023-02;1.63;Zanahorias;Precio medio en merca
Tenerife;2023;febrero;2023-02;0.97;Zanahorias;Precio medio en origen
Tenerife;2023;marzo;2023-03;6.89;Aguacates;Precio medio en destino
Tenerife;2023;marzo;2023-03;4.00;Aguacates;Precio medio en merca
Tenerife;2023;marzo;2023-03;2.55;Aguacates;Precio medio en origen
Tenerife;2023;marzo;2023-03;2.67;Batatas y boniatos;Precio medio en destino
Tenerife;2023;marzo;2023-03;2.10;Batatas y boniatos;Precio medio en merca
Tenerife;2023;marzo;2023-03;1.66;Batatas y boniatos;Precio medio en origen
Tenerife;2023;marzo;2023-03;2.04;Berenjenas;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.10;Berenjenas;Precio medio en merca
Tenerife;2023;marzo;2023-03;0.67;Berenjenas;Precio medio en origen
Tenerife;2023;marzo;2023-03;4.98;Berros;Precio medio en destino
Tenerife;2023;marzo;2023-03;2.10;Berros;Precio medio en merca
Tenerife;2023;marzo;2023-03;3.44;Brócoli;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.35;Brócoli;Precio medio en merca
Tenerife;2023;marzo;2023-03;2.11;Brócoli;Precio medio en origen
Tenerife;2023;marzo;2023-03;2.47;Bubangos;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.45;Bubangos;Precio medio en merca
Tenerife;2023;marzo;2023-03;1.70;Calabacines;Precio medio en destino
Tenerife;2023;marzo;2023-03;0.40;Calabacines;Precio medio en merca
Tenerife;2023;marzo;2023-03;0.65;Calabacines;Precio medio en origen
Tenerife;2023;marzo;2023-03;2.15;Calabazas;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.40;Calabazas;Precio medio en merca
Tenerife;2023;marzo;2023-03;0.66;Calabazas;Precio medio en origen
Tenerife;2023;marzo;2023-03;2.36;Cebollas;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.98;Cebollas;Precio medio en merca
Tenerife;2023;marzo;2023-03;1.28;Cebollas;Precio medio en origen
Tenerife;2023;marzo;2023-03;1.93;Coles;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.04;Coles;Precio medio en merca
Tenerife;2023;marzo;2023-03;0.49;Coles;Precio medio en origen
Tenerife;2023;marzo;2023-03;2.77;Coliflores;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.10;Coliflores;Precio medio en merca
Tenerife;2023;marzo;2023-03;1.10;Coliflores;Precio medio en origen
Tenerife;2023;marzo;2023-03;7.01;Fresas;Precio medio en destino
Tenerife;2023;marzo;2023-03;5.10;Fresas;Precio medio en merca
Tenerife;2023;marzo;2023-03;4.96;Judías verdes;Precio medio en destino
Tenerife;2023;marzo;2023-03;2.75;Judías verdes;Precio medio en merca
Tenerife;2023;marzo;2023-03;3.21;Lechugas;Precio medio en destino
Tenerife;2023;marzo;2023-03;0.90;Lechugas;Precio medio en merca
Tenerife;2023;marzo;2023-03;1.07;Lechugas;Precio medio en origen
Tenerife;2023;marzo;2023-03;1.75;Limones;Precio medio en destino
Tenerife;2023;marzo;2023-03;0.70;Limones;Precio medio en merca
Tenerife;2023;marzo;2023-03;0.63;Limones;Precio medio en origen
Tenerife;2023;marzo;2023-03;2.29;Mandarinas;Precio medio en destino
Tenerife;2023;marzo;2023-03;4.35;Mangos;Precio medio en merca
Tenerife;2023;marzo;2023-03;3.09;Melones;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.43;Naranjas;Precio medio en destino
Tenerife;2023;marzo;2023-03;0.59;Naranjas;Precio medio en origen
Tenerife;2023;marzo;2023-03;2.46;Papas;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.77;Papas;Precio medio en merca
Tenerife;2023;marzo;2023-03;0.64;Papas;Precio medio en origen
Tenerife;2023;marzo;2023-03;2.37;Papayas;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.03;Papayas;Precio medio en merca
Tenerife;2023;marzo;2023-03;0.60;Papayas;Precio medio en origen
Tenerife;2023;marzo;2023-03;2.10;Pepinos;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.20;Pepinos;Precio medio en merca
Tenerife;2023;marzo;2023-03;0.24;Pepinos;Precio medio en origen
Tenerife;2023;marzo;2023-03;3.45;Pimientos (Capsicum);Precio medio en destino
Tenerife;2023;marzo;2023-03;2.40;Pimientos (Capsicum);Precio medio en merca
Tenerife;2023;marzo;2023-03;5.19;Pinas de millo;Precio medio en destino
Tenerife;2023;marzo;2023-03;3.45;Pinas de millo;Precio medio en merca
Tenerife;2023;marzo;2023-03;5.98;Piñas tropicales;Precio medio en destino
Tenerife;2023;marzo;2023-03;5.75;Piñas tropicales;Precio medio en merca
Tenerife;2023;marzo;2023-03;3.83;Piñas tropicales;Precio medio en origen
Tenerife;2023;marzo;2023-03;1.77;Plátanos;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.25;Plátanos;Precio medio en merca
Tenerife;2023;marzo;2023-03;0.47;Plátanos;Precio medio en origen
Tenerife;2023;marzo;2023-03;3.05;Puerros;Precio medio en destino
Tenerife;2023;marzo;2023-03;2.00;Puerros;Precio medio en merca
Tenerife;2023;marzo;2023-03;1.42;Puerros;Precio medio en origen
Tenerife;2023;marzo;2023-03;3.05;Sandías;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.95;Sandías;Precio medio en merca
Tenerife;2023;marzo;2023-03;2.43;Tomates;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.63;Tomates;Precio medio en merca
Tenerife;2023;marzo;2023-03;1.56;Tomates;Precio medio en origen
Tenerife;2023;marzo;2023-03;2.79;Zanahorias;Precio medio en destino
Tenerife;2023;marzo;2023-03;1.63;Zanahorias;Precio medio en merca
Tenerife;2023;marzo;2023-03;1.12;Zanahorias;Precio medio en origen
Tenerife;2023;abril;2023-04;6.22;Aguacates;Precio medio en destino
Tenerife;2023;abril;2023-04;4.00;Aguacates;Precio medio en merca
Tenerife;2023;abril;2023-04;3.52;Aguacates;Precio medio en origen
Tenerife;2023;abril;2023-04;2.71;Batatas y boniatos;Precio medio en destino
Tenerife;2023;abril;2023-04;2.20;Batatas y boniatos;Precio medio en merca
Tenerife;2023;abril;2023-04;1.54;Batatas y boniatos;Precio medio en origen
Tenerife;2023;abril;2023-04;1.86;Berenjenas;Precio medio en destino
Tenerife;2023;abril;2023-04;1.30;Berenjenas;Precio medio en merca
Tenerife;2023;abril;2023-04;0.61;Berenjenas;Precio medio en origen
Tenerife;2023;abril;2023-04;4.90;Berros;Precio medio en destino
Tenerife;2023;abril;2023-04;2.20;Berros;Precio medio en merca
Tenerife;2023;abril;2023-04;3.86;Brócoli;Precio medio en destino
Tenerife;2023;abril;2023-04;1.70;Brócoli;Precio medio en merca
Tenerife;2023;abril;2023-04;2.25;Brócoli;Precio medio en origen
Tenerife;2023;abril;2023-04;2.08;Bubangos;Precio medio en destino
Tenerife;2023;abril;2023-04;1.50;Bubangos;Precio medio en merca
Tenerife;2023;abril;2023-04;1.71;Calabacines;Precio medio en destino
Tenerife;2023;abril;2023-04;0.50;Calabacines;Precio medio en merca
Tenerife;2023;abril;2023-04;0.67;Calabacines;Precio medio en origen
Tenerife;2023;abril;2023-04;2.45;Calabazas;Precio medio en destino
Tenerife;2023;abril;2023-04;2.00;Calabazas;Precio medio en merca
Tenerife;2023;abril;2023-04;2.61;Cebollas;Precio medio en destino
Tenerife;2023;abril;2023-04;1.95;Cebollas;Precio medio en merca
Tenerife;2023;abril;2023-04;1.04;Cebollas;Precio medio en origen
Tenerife;2023;abril;2023-04;1.90;Coles;Precio medio en destino
Tenerife;2023;abril;2023-04;0.95;Coles;Precio medio en merca
Tenerife;2023;abril;2023-04;0.44;Coles;Precio medio en origen
Tenerife;2023;abril;2023-04;3.20;Coliflores;Precio medio en destino
Tenerife;2023;abril;2023-04;1.80;Coliflores;Precio medio en merca
Tenerife;2023;abril;2023-04;0.73;Coliflores;Precio medio en origen
Tenerife;2023;abril;2023-04;5.72;Fresas;Precio medio en destino
Tenerife;2023;abril;2023-04;4.00;Fresas;Precio medio en merca
Tenerife;2023;abril;2023-04;4.84;Judías verdes;Precio medio en destino
Tenerife;2023;abril;2023-04;1.80;Judías verdes;Precio medio en merca
Tenerife;2023;abril;2023-04;2.28;Judías verdes;Precio medio en origen
Tenerife;2023;abril;2023-04;2.99;Lechugas;Precio medio en destino
Tenerife;2023;abril;2023-04;0.60;Lechugas;Precio medio en merca
Tenerife;2023;abril;2023-04;0.99;Lechugas;Precio medio en origen
Tenerife;2023;abril;2023-04;2.04;Limones;Precio medio en destino
Tenerife;2023;abril;2023-04;1.00;Limones;Precio medio en merca
Tenerife;2023;abril;2023-04;0.59;Limones;Precio medio en origen
